"","Personnel.Number","Gender","Hire.Date","Exit.Date","Exit.Reason","Cost.Center","Employee.Group","Employee.Subgroup","Location.Code","Employment.Days","Currently.Employed","Lasted.6.Months","Lasted.1.Year","Lasted.2.Years","Lasted.3.Years","Lasted.4.Years","Lasted.5.Years"
"6475","60045677","Female",2008-08-13,NA,NA,"164410","Employee","Salary Grade Less 12","1062",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6476","60045680","Male",2011-10-10,NA,NA,"57-6444","Employee","Salary Grade Less 12","1009",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6477","60045681","Male",2007-02-04,NA,NA,"57-6439","Employee","Salary Grade Less 12","1009",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6478","60045683","Female",2011-10-10,NA,NA,"54-1202","Employee","Hourly","1015",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6479","60045690","Male",2011-10-10,NA,NA,"205-B974","Employee","Nonexempt","1032",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6480","60045691","Male",2011-10-10,NA,NA,"205-P785","Employee","Salary Grade Less 12","1019",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6481","60045692","Male",2011-10-10,NA,NA,"205-B867","Employee","Salary Grade Less 12","1032",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6482","60045693","Male",2011-10-10,NA,NA,"564526","Employee","Salary Grade Less 12","1062",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6483","60045698","Male",2011-10-17,NA,NA,"57-6445","Employee","Salary Grade Less 12","1009",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6484","60045704","Male",2011-10-24,NA,NA,"205-B989","Employee","Nonexempt","1032",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6485","60045705","Female",2011-10-24,NA,NA,"54-1202","Employee","Hourly","1015",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6486","60045708","Female",2011-10-24,NA,NA,"54-1202","Employee","Hourly","1015",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6487","60045709","Male",2011-10-24,NA,NA,"205-P928","Employee","Salary Grade Less 12","1019",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6488","60045711","Male",2012-11-08,NA,NA,"SW-8121","Employee","Salary Grade 12","1076",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6489","60045712","Female",2011-10-24,NA,NA,"54-1202","Employee","Hourly","1015",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6490","60045713","Male",2011-10-24,NA,NA,"54-4362","Employee","Hourly","1015",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6491","60045715","Female",2011-10-24,NA,NA,"54-1202","Employee","Hourly","1015",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6492","60045716","Male",2011-10-24,NA,NA,"205-J114","Employee","Salary Grade Less 12","1019",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6493","60045719","Female",2011-10-24,NA,NA,"54-1202","Employee","Hourly","1015",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6494","60045721","Female",2011-10-24,NA,NA,"54-1202","Employee","Hourly","1015",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6495","60045727","Male",2011-10-24,NA,NA,"205-J160","Employee","Salary Grade Less 12","1007",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6496","60045728","Male",2011-08-15,NA,NA,"214-822","Employee","Salary Grade Less 12","1023",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6497","60045729","Male",2011-10-24,NA,NA,"205-J157","Employee","Salary Grade 12","1019",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6498","60045730","Male",1997-02-03,NA,NA,"2264321","Employee","Salary Grade Less 12","1062",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6499","60045732","Female",2011-10-31,NA,NA,"864476","Employee","Salary Grade Less 12","1062",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6500","60045733","Male",2011-10-31,NA,NA,"9764125","Employee","Salary Grade Less 12","1062",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6501","60045734","Male",2011-10-31,NA,NA,"2264204","Employee","Salary Grade 12","1062",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6502","60045736","Male",2011-10-31,NA,NA,"205-B973","Employee","Salary Grade Less 12","1032",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6503","60045737","Male",2011-10-31,NA,NA,"9764401","Employee","Salary Grade Less 12","1062",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6504","60045738","Male",2011-10-31,NA,NA,"205-B975","Employee","Salary Grade Less 12","1032",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6505","60045741","Male",2011-10-31,NA,NA,"2264332","Employee","Salary Grade Less 12","1062",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6506","60045742","Male",2000-01-10,NA,NA,"564520","Employee","Salary Grade Less 12","1062",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6507","60045744","Male",2004-10-11,NA,NA,"57-5105","Employee","Salary Grade 12","1009",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6508","60045746","Male",2011-11-01,NA,NA,"101-2780","Employee","Salary Grade Less 12","0701",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6509","60045748","Male",2011-10-31,NA,NA,"200-5005","Employee","Hourly","1016",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6510","60045750","Male",2011-11-07,NA,NA,"205-I816","Employee","Salary Grade Less 12","1018",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6511","60045754","Female",2011-11-07,NA,NA,"54-1202","Employee","Hourly","1015",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6512","60045755","Male",2011-11-07,NA,NA,"54-4362","Employee","Hourly","1015",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6513","60045760","Male",2011-11-01,NA,NA,"203-7951","Employee","Salary Grade 12","1021",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6514","60045762","Male",2011-11-07,NA,NA,"54-1122","Employee","Nonexempt","1015",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6515","60045763","Female",2011-11-07,NA,NA,"54-1202","Employee","Hourly","1015",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6516","60045768","Female",2011-11-07,NA,NA,"54-4362","Employee","Hourly","1015",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6517","60045771","Male",2011-11-07,NA,NA,"54-1202","Employee","Hourly","1015",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6518","60045773","Male",2011-11-14,NA,NA,"164410","Employee","Salary Grade Less 12","1062",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6519","60045778","Female",2011-11-14,NA,NA,"54-1202","Employee","Nonexempt","1015",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6520","60045780","Male",2011-11-14,NA,NA,"1764460","Employee","Salary Grade Less 12","1062",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6521","60045785","Male",2011-11-14,NA,NA,"54-4362","Employee","Hourly","1015",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6522","60045788","Female",2011-11-14,NA,NA,"54-1202","Employee","Hourly","1015",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6523","60045792","Female",2011-11-14,NA,NA,"54-1132","Employee","Nonexempt","1015",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6524","60045795","Female",2011-11-14,NA,NA,"205-P791","Employee","Salary Grade Less 12","1019",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6525","60045796","Male",2011-10-31,NA,NA,"163177","Employee","Salary Grade Less 12","1005",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6526","60045799","Male",2011-11-21,NA,NA,"54-3022","Employee","Nonexempt","1015",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6527","60045801","Male",2011-11-21,NA,NA,"164455","Employee","Salary Grade Less 12","1062",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6528","60045803","Male",2011-11-21,NA,NA,"205-B867","Employee","Salary Grade Less 12","1032",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6529","60045808","Female",2011-11-21,NA,NA,"54-1202","Employee","Hourly","1015",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6530","60045810","Male",2011-11-21,NA,NA,"54-1202","Employee","Hourly","1015",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6531","60045814","Female",2011-11-21,NA,NA,"54-1202","Employee","Hourly","1015",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6532","60045816","Female",2011-11-21,NA,NA,"54-1202","Employee","Hourly","1015",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6533","60045822","Female",2011-11-28,NA,NA,"57-6445","Employee","Salary Grade Less 12","1009",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6534","60045827","Male",2011-11-28,NA,NA,"54-1202","Employee","Hourly","1015",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6535","60045829","Female",2011-11-28,NA,NA,"54-1202","Employee","Hourly","1015",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6536","60045830","Female",2011-11-28,NA,NA,"54-1202","Employee","Hourly","1015",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6537","60045836","Male",2011-11-28,NA,NA,"54-4362","Employee","Hourly","1015",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6538","60045838","Female",2011-11-28,NA,NA,"205-B867","Employee","Salary Grade Less 12","1032",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6539","60045839","Male",2011-11-28,NA,NA,"164476","Employee","Nonexempt","1062",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6540","60045840","Male",2011-11-28,NA,NA,"205-B861","Employee","Salary Grade 12","1032",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6541","60045841","Male",2011-12-05,NA,NA,"219-Q007","Employee","Salary Grade Less 12","1043",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6542","60045842","Male",2011-12-05,NA,NA,"57-8121","Employee","Salary Grade 12","1009",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6543","60045843","Male",2011-12-05,NA,NA,"564449","Employee","Salary Grade 12","1062",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6544","60045844","Male",2011-12-06,NA,NA,"161167","Employee","Nonexempt","1011",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6545","60045848","Male",2011-12-12,NA,NA,"205-J115","Employee","Salary Grade Less 12","1019",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6546","60045851","Male",2011-12-12,NA,NA,"205-B972","Employee","Salary Grade Less 12","1032",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6547","60045852","Male",2007-05-07,NA,NA,"205-I624","Employee","Salary Grade Less 12","1018",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6548","60045854","Male",2012-04-04,NA,NA,"164455","Employee","Salary Grade Less 12","1062",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6549","60045856","Male",2011-12-16,NA,NA,"161161","Employee","Nonexempt","1011",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6550","60045859","Male",2012-01-03,NA,NA,"214-218","Employee","Salary Grade Less 12","1024",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6551","60045860","Female",2012-01-03,NA,NA,"214-218","Employee","Salary Grade Less 12","1023",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6552","60045864","Female",2012-01-03,NA,NA,"164476","Employee","Salary Grade Less 12","1062",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6553","60045865","Male",2012-01-03,NA,NA,"2364370","Employee","Salary Grade 12","1062",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6554","60045871","Male",2012-01-03,NA,NA,"205-J191","Expatriate","Salary Grade 12","1043",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6555","60045872","Male",2012-01-03,NA,NA,"205-J072","Employee","Salary Grade Less 12","1019",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6556","60045873","Male",2012-01-03,NA,NA,"205-P793","Employee","Salary Grade 12","1019",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6557","60045874","Male",2012-01-03,NA,NA,"205-B883","Employee","Salary Grade Less 12","1032",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6558","60045875","Female",2012-01-02,NA,NA,"3162001","Employee","Hourly","1006",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6559","60045877","Female",2012-01-02,NA,NA,"1862177","Employee","Hourly","1006",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6560","60045878","Male",2012-01-03,NA,NA,"2264321","Employee","Salary Grade 12","1062",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6561","60045880","Male",2012-01-02,NA,NA,"1862177","Employee","Hourly","1006",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6562","60045881","Male",2012-01-02,NA,NA,"1862177","Employee","Hourly","1006",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6563","60045882","Male",2012-01-03,NA,NA,"205-J132","Employee","Salary Grade 12","1032",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6564","60045883","Male",2012-01-02,NA,NA,"1862177","Employee","Hourly","1006",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6565","60045884","Female",2012-01-02,NA,NA,"1862177","Employee","Hourly","1006",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6566","60045887","Male",2012-01-04,NA,NA,"1862177","Employee","Hourly","1006",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6567","60045889","Male",2012-01-04,NA,NA,"1862177","Employee","Hourly","1006",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6568","60045893","Female",2012-01-03,NA,NA,"54-3300","Employee","Salary Grade Less 12","1015",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6569","60045896","Male",2012-01-03,NA,NA,"54-3500","Employee","Salary Grade Less 12","1015",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6570","60045897","Male",2012-01-03,NA,NA,"54-0942","Employee","Nonexempt","1015",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6571","60045900","Male",2012-01-03,NA,NA,"54-1202","Employee","Nonexempt","1015",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6572","60045903","Female",2012-01-03,NA,NA,"54-1202","Employee","Hourly","1015",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6573","60045912","Female",2007-08-06,NA,NA,"57-5105","Employee","Salary Grade Less 12","1009",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6574","60045913","Male",2008-07-17,NA,NA,"164377","Employee","Salary Grade 12","1062",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6575","60045914","Male",2012-01-09,NA,NA,"205-J130","Employee","Salary Grade Less 12","1032",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6576","60045917","Female",2012-01-12,NA,NA,"564490","Employee","Nonexempt","1062",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6577","60045922","Male",2012-01-11,NA,NA,"1862177","Employee","Hourly","1006",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6578","60045928","Female",2012-01-17,NA,NA,"1764464","Employee","Nonexempt","1062",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6579","60045932","Male",2012-01-17,NA,NA,"57-6443","Employee","Salary Grade Less 12","1009",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6580","60045933","Male",2012-01-17,NA,NA,"54-1202","Employee","Hourly","1015",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6581","60045934","Male",2012-01-17,NA,NA,"54-1202","Employee","Hourly","1015",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6582","60045935","Male",2012-01-17,NA,NA,"54-4362","Employee","Hourly","1015",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6583","60045939","Female",2012-01-17,NA,NA,"54-1202","Employee","Hourly","1015",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6584","60045946","Male",2012-01-30,NA,NA,"9764121","Employee","Salary Grade 12","1062",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6585","60045947","Male",2012-01-30,NA,NA,"2264332","Employee","Salary Grade Less 12","1062",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6586","60045954","Female",2012-01-30,NA,NA,"54-1202","Employee","Hourly","1015",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6587","60045958","Male",2012-01-30,NA,NA,"205-B883","Employee","Salary Grade Less 12","1032",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6588","60045963","Male",2012-02-01,NA,NA,"200-5026","Employee","Salary Grade Less 12","1016",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6589","60045975","Male",2012-02-06,NA,NA,"1862177","Employee","Nonexempt","1006",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6590","60045977","Male",2012-01-01,NA,NA,"164410","Employee","Salary Grade Less 12","1062",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6591","60045979","Male",2012-02-13,NA,NA,"57-3421","Employee","Salary Grade Less 12","1009",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6592","60045988","Male",2012-02-13,NA,NA,"54-1202","Employee","Hourly","1015",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6593","60045989","Female",2012-02-13,NA,NA,"54-1202","Employee","Hourly","1015",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6594","60045991","Male",2012-02-13,NA,NA,"54-3520","Employee","Nonexempt","1015",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6595","60045993","Male",2012-02-13,NA,NA,"54-1202","Employee","Hourly","1015",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6596","60045994","Female",2012-02-13,NA,NA,"54-3070","Employee","Nonexempt","1015",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6597","60045995","Male",2012-02-13,NA,NA,"54-1202","Employee","Hourly","1015",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6598","60046000","Male",2012-02-13,NA,NA,"161150","Employee","Nonexempt","1011",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6599","60046001","Male",2012-02-13,NA,NA,"205-J086","Employee","Salary Grade Less 12","1019",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6600","60046003","Male",2012-02-13,NA,NA,"161159","Employee","Nonexempt","1011",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6601","60046005","Male",2012-02-13,NA,NA,"161157","Employee","Nonexempt","1011",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6602","60046008","Male",2008-07-01,NA,NA,"564911","Employee","Salary Grade Less 12","1062",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6603","60046009","Male",2012-02-13,NA,NA,"1862395","Employee","Executive","1006",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6604","60046012","Male",2012-02-20,NA,NA,"214-K073","Employee","Nonexempt","1023",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6605","60046014","Male",2012-02-20,NA,NA,"54-3520","Employee","Salary Grade Less 12","1015",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6606","60046017","Male",2012-02-20,NA,NA,"161159","Employee","Nonexempt","1011",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6607","60046025","Female",2012-02-27,NA,NA,"564499","Employee","Salary Grade Less 12","1062",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6608","60046028","Female",2012-02-27,NA,NA,"54-1202","Employee","Hourly","1015",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6609","60046030","Male",2012-02-27,NA,NA,"54-1202","Employee","Hourly","1015",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6610","60046033","Female",2012-02-27,NA,NA,"54-1202","Employee","Hourly","1015",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6611","60046036","Male",2012-02-27,NA,NA,"54-1202","Employee","Hourly","1015",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6612","60046045","Female",2012-02-27,NA,NA,"54-1202","Employee","Hourly","1015",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6613","60046049","Female",2012-02-27,NA,NA,"205-I609","Employee","Nonexempt","1018",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6614","60046053","Male",2000-04-17,NA,NA,"205-J130","Employee","Salary Grade Less 12","1032",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6615","60046059","Male",2012-03-12,NA,NA,"205-P926","Employee","Salary Grade Less 12","1019",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6616","60046062","Male",2012-03-12,NA,NA,"54-1202","Employee","Hourly","1015",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6617","60046063","Male",2012-03-12,NA,NA,"54-1202","Employee","Hourly","1015",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6618","60046070","Female",2012-03-12,NA,NA,"54-1202","Employee","Hourly","1015",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6619","60046072","Female",2012-03-12,NA,NA,"54-1202","Employee","Hourly","1015",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6620","60046073","Male",2012-03-12,NA,NA,"54-3000","Employee","Salary Grade Less 12","1015",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6621","60046074","Female",2012-03-12,NA,NA,"54-1202","Employee","Hourly","1015",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6622","60046079","Female",2012-03-12,NA,NA,"54-1202","Employee","Hourly","1015",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6623","60046081","Female",2012-03-13,NA,NA,"205-J134","Employee","Salary Grade Less 12","1019",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6624","60046086","Female",2012-03-02,NA,NA,"6063407","Employee","Salary Grade Less 12","1005",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6625","60046087","Female",2012-03-09,NA,NA,"6063407","Employee","Salary Grade Less 12","1005",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6626","60046090","Female",2012-03-19,NA,NA,"205-A104","Employee","Salary Grade 12","1032",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6627","60046091","Female",2012-03-19,NA,NA,"564504","Employee","Salary Grade Less 12","1063",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6628","60046092","Male",2010-03-15,NA,NA,"205-B976","Employee","Salary Grade Less 12","1032",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6629","60046093","Male",2012-03-19,NA,NA,"205-J115","Employee","Salary Grade Less 12","1019",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6630","60046097","Male",2012-03-22,NA,NA,"161167","Employee","Nonexempt","1011",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6631","60046098","Male",2012-03-22,NA,NA,"161163","Employee","Nonexempt","1011",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6632","60046098","Male",2012-03-22,NA,NA,"161163","Employee","Nonexempt","1011",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6633","60046100","Female",2012-03-26,NA,NA,"54-1202","Employee","Hourly","1015",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6634","60046102","Male",2012-03-26,NA,NA,"54-1202","Employee","Hourly","1015",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6635","60046108","Male",2012-03-26,NA,NA,"54-1202","Employee","Hourly","1015",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6636","60046111","Male",2012-03-26,NA,NA,"54-1202","Employee","Hourly","1015",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6637","60046114","Male",2012-03-26,NA,NA,"205-A165","Employee","Salary Grade Less 12","1018",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6638","60046116","Male",2012-03-26,NA,NA,"1864502","Employee","Salary Grade Less 12","1062",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6639","60046118","Female",2012-04-02,NA,NA,"205-P927","Employee","Salary Grade Less 12","1019",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6640","60046119","Female",2012-04-02,NA,NA,"564499","Employee","Salary Grade Less 12","1062",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
"6641","60046121","Male",2012-04-02,NA,NA,"1862301","Employee","Executive","1006",NA,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
